name,family,pretax_cagr,aftertax_cagr,pretax_mdd,aftertax_mdd,is_aftertax_cagr,oos_aftertax_cagr,oos_retention,oos_pass,total_tax_paid_krw,turnover,rows,params_json,mdd_pass
A/fine/0015,A,0.40963803824140554,0.3801927034657018,-0.404611844416092,-0.5342987325766693,0.42080430240974454,0.2970106079983559,0.7058164716889026,True,3947359922.439801,96.5,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.06}",True
A/fine/0016,A,0.42456364597914975,0.394708241243505,-0.4085705879238385,-0.5382403310754493,0.43317964493266303,0.3161277589440228,0.7297844269510038,True,4615449944.592094,101.05,3673,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.061}",True
A/fine/0017,A,0.41893986468029354,0.3892275081294765,-0.4065217683625494,-0.5362872629502528,0.4269443780753477,0.31225417770299524,0.7313696906155027,True,4353694672.626881,98.9,3673,"{""dist200_enter"": 101.2, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.061}",True
A/fine/0018,A,0.41212080545862295,0.3826172745851193,-0.404611844416092,-0.5342987325766693,0.424357932880677,0.2970404222331473,0.6999761267964102,False,4050665093.4812565,98.5,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.061}",True
A/fine/0019,A,0.4268860956305742,0.39697801334771676,-0.40868052782033615,-0.538297447255621,0.44103198040766123,0.30643918004227366,0.6948230370029431,False,4726890699.525765,104.85,3673,"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.059}",True
A/fine/0020,A,0.4224270506485861,0.39259356156948466,-0.40659937960490844,-0.536369634971962,0.4352432160935469,0.305026053359418,0.7008174787814699,True,4518561635.318291,102.7,3673,"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.059}",True
A/fine/0021,A,0.41589867576539663,0.38619807349537494,-0.40467363761426745,-0.5343459511576858,0.43247170482898745,0.2909698715998419,0.6728067255056612,False,4226024477.7937427,102.35,3673,"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}",True
A/fine/0022,A,0.4208646491962691,0.39109662983748206,-0.4084724409668776,-0.5379497058496591,0.4297996031158988,0.3120085459034112,0.7259395858941164,True,4442548155.883993,100.85,3673,"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.06}",True
A/fine/0023,A,0.41647758166551774,0.3867827987467296,-0.4063809464296113,-0.5360045551585596,0.4241463203772231,0.3105592717300907,0.7321984343843617,True,4249061636.105982,98.7,3673,"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",True
A/fine/0024,A,0.4100290368365862,0.38046635462042855,-0.4044452997111547,-0.5339629538314039,0.42148750373677846,0.2964126746319673,0.703253766728702,True,3976022285.830289,98.35,3673,"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.06}",True
A/fine/0025,A,0.42336940547185375,0.39354302704955235,-0.4084724409668776,-0.5379497058496591,0.43337942885439484,0.3120391581150208,0.7200137739344765,True,4558847080.622528,102.85,3673,"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.061}",True
A/fine/0026,A,0.41897355578571394,0.3892204850259142,-0.4063809464296113,-0.5360045551585596,0.42771037463576467,0.31058978734165366,0.7261684676368907,True,4360260284.058283,100.7,3673,"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.061}",True
A/fine/0027,A,0.4125124792485899,0.38289134116243195,-0.4044452997111547,-0.5339629538314039,0.42504261630029605,0.2964427622603578,0.6974424466908481,False,4080079918.069269,100.35,3673,"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.061}",True
A/fine/0028,A,0.42793545336633154,0.3980043165139988,-0.4087829279442432,-0.538478679339768,0.4418944560635405,0.30781422907834366,0.6965786170308566,False,4777957907.620335,104.85,3673,"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}",True
A/fine/0029,A,0.4223548186552235,0.3925656304499143,-0.4068055394963379,-0.5366427763031265,0.43568623087075187,0.30399959135730725,0.6977489069364002,False,4509631286.504359,102.7,3673,"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.059}",True
A/fine/0030,A,0.4154952382957853,0.38591554694751173,-0.4049213137743709,-0.5346987151032325,0.43303280896015717,0.2889150155440918,0.6671896668473325,False,4194752408.6314554,102.3,3673,"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.059}",True
A/fine/0031,A,0.4219095027912909,0.3921184109091631,-0.40857527043739816,-0.5381317542902984,0.4306549564729545,0.3133896983689395,0.7277048450471524,True,4490556554.107856,100.85,3673,"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.06}",True
A/fine/0032,A,0.4162983390369388,0.3866502133241807,-0.40652664205338074,-0.5361764332288451,0.42443265524277196,0.3095273233089235,0.729273111966082,True,4235944081.0027537,98.7,3673,"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",True
A/fine/0033,A,0.4094938006866671,0.38005472774500393,-0.4046167836059137,-0.5341877726315172,0.4218530304909296,0.2943480962506033,0.6977503418857914,False,3941101552.7781696,98.3,3673,"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.06}",True
A/fine/0034,A,0.42441626353864903,0.39456681783106307,-0.40857527043739816,-0.5381317542902984,0.43423724947004105,0.31342030963702716,0.7217720497712637,True,4608112748.282087,102.85,3673,"{""dist200_enter"": 100.79, ""dist200_exit"": 99.79, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.061}",True
A/fine/0035,A,0.41879401865390253,0.3890876657172928,-0.40652664205338074,-0.5361764332288451,0.4279974439084009,0.30955777484031755,0.7232701485632435,True,4346804412.898351,100.7,3673,"{""dist200_enter"": 100.8, ""dist200_exit"": 99.8, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.061}",True
A/fine/0036,A,0.41197632612767876,0.3824789791548098,-0.4046167836059137,-0.5341877726315172,0.42540911779998103,0.2943779688805901,0.691987916015944,False,4044254119.1404066,100.3,3673,"{""dist200_enter"": 100.81, ""dist200_exit"": 99.81, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.061}",True
A/fine/0037,A,0.425929040795874,0.3960406783048811,-0.40867584332871265,-0.5384057222935843,0.4383868041632768,0.3091190898787499,0.7051286374113094,True,4680935691.913465,104.85,3673,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.99, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.059}",True
A/fine/0038,A,0.42147271522321805,0.39165886669292926,-0.40659452342709956,-0.5364809172776597,0.43260914457468624,0.30770110711716936,0.711268152733298,True,4474624182.437485,102.69999999999999,3673,"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.059}",True
A/fine/0039,A,0.41494848338968016,0.3852674108495826,-0.40466871594150233,-0.534457328200968,0.42984349045812476,0.29361366498149866,0.6830710979676972,False,4184924814.7668705,102.35,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 100.01, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}",True
A/fine/0040,A,0.4199116865921628,0.39016325461485457,-0.4084677370513826,-0.5380583727451115,0.42717535974519794,0.3146992290556485,0.7366979903601197,True,4399364922.877079,100.85,3673,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.99, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.06}",True
A/fine/0041,A,0.4155272932502898,0.3858520177826821,-0.40637606935278503,-0.5361162545351271,0.42153291473988785,0.3132450475096189,0.7431093434374174,True,4207752110.841606,98.69999999999999,3673,"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.06}",True
A/fine/0042,A,0.4090828403146043,0.37953955418821206,-0.4044403560760539,-0.5340747622255373,0.41887975731010374,0.29906696846176906,0.713968539282658,True,3937361105.4443803,98.35,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 100.01, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.06}",True
A/fine/0043,A,0.42241458652373165,0.39260785448285485,-0.4084677370513826,-0.5380583727451115,0.430748290850701,0.31473011368917914,0.7306589959245267,True,4514523007.037386,102.85,3673,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.99, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.08, ""vol_threshold"": 0.061}",True
A/fine/0044,A,0.41802141725134745,0.3882879136775419,-0.40637606935278503,-0.5361162545351271,0.4250901112371108,0.3132758267214475,0.7369633365729026,True,4317859660.949958,100.69999999999999,3673,"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.09, ""vol_threshold"": 0.061}",True
A/fine/0045,A,0.41156444183535257,0.3819627602680018,-0.4044403560760539,-0.5340747622255373,0.4224280270946563,0.29909732893793284,0.7080432872672818,True,4040397479.102046,100.35,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 100.01, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.061}",True
A/fine/0046,A,0.4269776242364798,0.39706622688124305,-0.40877826476573886,-0.5385868644063143,0.4392474484828117,0.3104972817873084,0.7068846566093565,True,4731502604.139945,104.85,3673,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.99, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.059}",True
A/fine/0047,A,0.42140000559468516,0.3916304640194641,-0.4068006925474691,-0.5367530759770753,0.4330509854642446,0.3066717709843494,0.7081655077071061,True,4465753453.66922,102.69999999999999,3673,"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.059}",True
A/fine/0048,A,0.4145446625832794,0.3849844600072796,-0.4049164039469496,-0.5348091019263558,0.4304030798548468,0.29155371206701175,0.6773969000531735,False,4153925893.083049,102.3,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 100.01, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.059}",True
A/fine/0049,A,0.4209557688794179,0.3911842842372266,-0.4085705879238385,-0.5382403310754493,0.42802889482572026,0.3160835417457897,0.7384630934191694,True,4446903031.682867,100.85,3673,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.99, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.06}",True
A/fine/0050,A,0.4153476504373339,0.38571903649021033,-0.4065217683625494,-0.5362872629502528,0.4218183792702488,0.3122101927804741,0.7401531278001726,True,4194736674.1678414,98.69999999999999,3673,"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.06}",True
A/fine/0051,A,0.4085473163615976,0.3791275962080711,-0.404611844416092,-0.5342987325766693,0.4192441463386751,0.29699725185795534,0.7084112072921683,True,3902751047.6550465,98.3,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 100.01, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.06}",True
A/fine/0052,A,0.42346067211046234,0.39363089257344197,-0.4085705879238385,-0.5382403310754493,0.43160428892863245,0.3161144243662928,0.7324172453220538,True,4563305987.832712,102.85,3673,"{""dist200_enter"": 101.19, ""dist200_exit"": 99.99, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.09, ""tp10_cap"": 0.97, ""tp10_trigger"": 0.1, ""vol_threshold"": 0.061}",True
A/fine/0053,A,0.4178414794312575,0.3881546977043804,-0.4065217683625494,-0.5362872629502528,0.42537630635799406,0.31224091065120896,0.7340345618320099,True,4304508606.6936,100.69999999999999,3673,"{""dist200_enter"": 101.2, ""dist200_exit"": 100.0, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.1, ""tp10_cap"": 0.96, ""tp10_trigger"": 0.11, ""vol_threshold"": 0.061}",True
A/fine/0054,A,0.411028000699422,0.38155006661482616,-0.404611844416092,-0.5342987325766693,0.42279338668987165,0.2970273989997878,0.7025355844027523,True,4004890513.985103,100.3,3673,"{""dist200_enter"": 101.21, ""dist200_exit"": 100.01, ""overheat1_enter"": 139.0, ""overheat2_enter"": 146.0, ""overheat3_enter"": 149.0, ""overheat4_enter"": 151.0, ""slope_thr"": 0.11, ""tp10_cap"": 0.95, ""tp10_trigger"": 0.12, ""vol_threshold"": 0.061}",True
